"센티넬 노드","값을 담지 않고 경계 처리를 없애기 위해서만 존재하는 더미 노드다. 연결 리스트를 센티넬 하나로 원형으로 닫아 두면 비어 있는 경우와 맨 앞·맨 뒤에 손대는 경우가 모두 일반 경우와 같은 코드로 처리되어, 경우 분기가 넷에서 하나로 줄어든다. 빠뜨린 분기 하나에서 나는 버그를 구조적으로 없애는 기법이다. (ii-3)"
"소유권","어떤 객체의 수명을 누가 책임지는가를 코드로 적는 것이다. C++ 은 이것을 타입으로 표현한다 — unique_ptr 은 단독 소유, shared_ptr 은 공유 소유, weak_ptr 과 생 포인터는 비소유 관찰이고 기본값은 unique_ptr 이다. 양쪽에 shared_ptr 을 쓴 코드는 둘 다 책임진다고 말한 것이며, 그러면 둘 다 놓지 못한다. Python 에는 이 구분이 문법으로 없어 모든 속성이 공유 소유이고, 비소유를 원하면 weakref 로 명시해야 한다. 일반 그래프에는 자연스러운 소유 방향이 없다는 것이 이 개념의 한계다. (xi-11)"
"손절 타이머","한 문제에 붙드는 시간을 감정이 아니라 미리 정한 임계값이 결정하게 만드는 장치. 판별 타이머(프로토콜 5분), 구현 타이머(착수 시 추정한 구현 시간의 2배), 제출 타이머(같은 문제 오답 2회) 셋을 쓴다. 이 값들은 실측된 최적값이 아니라 총 시간과 문제 수에서 나온 산술이며, 역할은 정확성이 아니라 매몰비용이 결정을 지배하지 못하게 결정 시점을 강제로 만드는 것이다. (i-7)"
"손추적(dry run)","코드를 실행하지 않고 상태 표를 손으로 채워 가며 한 스텝씩 따라가는 것이다. 목적은 결과를 확인하는 것이 아니라 머릿속 실행 모델을 코드와 맞추는 데 있다. 관찰할 변수를 고르는 일이 절반을 차지하며, 그 알고리즘의 불변식을 드러내는 변수만 열로 둔다. 무한 루프와 오프바이원은 실행 없이 표 세 줄에서 잡히는 경우가 대부분이다. (0-11)"
"순환 수집기","참조 계수 위에 얹혀, 도달 가능성을 직접 계산해 순환 쓰레기를 회수하는 장치다. Python 이 순환 문제를 언어 차원에서 덮는 방법이며, 그래서 순환을 만들어도 언젠가 메모리가 돌아온다. '언젠가'가 조건이고 값이 붙는다 — 도달 가능성은 국소적으로 계산할 수 없어 살아 있는 객체를 전부 훑어야 하고, 회수할 것이 하나도 없어도 40만 개짜리 힙에서 29.6 ms 가 든다. 실시간 경로에서 문제가 되는 것은 평균 비용이 아니라 예측 불가능한 시점에 오는 이 멈춤이다. (xi-11)"
"순환 의존","모듈 의존 그래프에 방향 있는 사이클이 생겨 '먼저 만들 것'의 순서가 정의되지 않는 상태다. 빌드·링크·초기화 순서가 모두 이 순서이므로 사이클이 있으면 그 순서는 찾지 못하는 것이 아니라 존재하지 않는다. 검출은 DFS 의 색칠로 O(V+E) 이며, 회색 정점을 다시 만나는 역방향 간선이 곧 사이클이다. 벗어나는 방법은 셋이다 — 아래가 위를 부르는 대신 이벤트로 올리기, 공통 개념을 아래로 빼기, 애초에 잘못 그은 경계를 다시 긋기. (xii-15)"
"순환 참조","객체들이 참조로 서로를 가리켜 닫힌 고리를 이루는 것이다. 참조 계수만으로는 절대 회수되지 않는다 — C++ 에서 shared_ptr 순환은 소멸자를 부르지 않고, 20만 쌍에서 116 MB 가 프로그램이 끝날 때까지 돌아오지 않았다. 끊는 방법은 한 방향을 비소유로 만드는 것이고, 고르는 기준은 '누가 없어도 상대가 살아남아야 하는가'다. 모듈 의존 그래프의 순환 의존과는 다른 문제다 — 이쪽이 다루는 것은 수명이고 저쪽이 다루는 것은 빌드·초기화 순서다. (xi-11)"
"스레드 풀","미리 만들어 둔 워커 스레드들이 공유 작업 큐에서 작업을 꺼내 실행하는 구조다. 스레드 수와 작업 수가 분리되어 작업이 100만 개여도 스레드는 넷이고, 작업마다 스레드를 만들 때 드는 생성·종료 비용이 사라진다(제출당 Python 143 µs → 11 µs, C++ 64 µs → 0.6 µs). 더 중요한 것은 동시에 도는 스레드 수에 상한이 생긴다는 점이다. 풀의 성격은 워커가 아니라 큐가 정한다 — 큐의 상한과 가득 찼을 때의 정책이 곧 시스템의 성격이다. (xi-4)"
"스마트 UI","업무 규칙이 화면·입력 처리기 같은 표현 계층 안에 들어가 있는 안티패턴이다. 화면이 하나뿐일 때는 요청과 코드의 거리가 가장 짧아 실제로 가장 빠른 길이며, 청구서는 두 번째 인터페이스가 필요해질 때 온다. 규칙을 옮겨 적으면 어긋나고, 같은 입력에 두 답이 나오는데 둘을 비교하는 코드가 어디에도 없어 불일치가 오래 발견되지 않는다. 판정 기준은 한 줄이다 — 화면 없이 그 규칙을 시험할 수 있는가. (xii-15)"
"스위핑","구간을 버리고 (좌표, +1)·(좌표, -1) 이벤트 2n개로 바꾼 뒤 좌표 순으로 한 번 훑는 뼈대다. 카운터 하나만 들고 가도 최대 겹침·합집합 길이·덩어리 수 세 답이 같은 훑기에서 나온다. 알고리즘이라 부를 만한 부분은 정렬뿐이라 O(n log n)이고, 실측에서 비용의 74~86%가 정렬이다 — 입력이 이미 정렬되어 있으면 O(n)이 된다. 스위프 라인이 기억하는 것을 카운터에서 힙·균형 트리·세그먼트 트리로 바꾸면 선분 교차와 직사각형 합집합 넓이까지 같은 뼈대로 간다. 정할 것은 둘뿐이다 — 이벤트를 무엇으로 잡는가, 무엇을 기억하는가. (vi-6)"
"스위핑 이벤트","스위핑에서 구간 하나를 대체하는 (좌표, 증감) 쌍이다. 구간 [s, e)는 좌표 s의 +1과 좌표 e의 -1 두 개가 되고, 이 변환에서 ""구간""이라는 개념 자체가 사라진다 — 어느 이벤트가 어느 구간에서 왔는지는 더 이상 쓰이지 않는다. 같은 좌표에 이벤트가 겹칠 때의 처리 순서가 답을 바꾼다. 닫힌 구간이면 +1을 먼저, 반열림 구간이면 -1을 먼저 처리하고, 그 규칙은 정렬 키 한 칸에 새긴다. 틀려도 프로그램은 아무 소리도 내지 않는다. 무작위 입력의 24%에서만 답이 갈리므로 나머지 76%가 이 오류를 숨긴다. (vi-6)"
"스킵 리스트","정렬된 연결 리스트 위에, 원소를 넣을 때마다 동전을 던져 앞면이 나오는 동안 한 층씩 위로 올리는 방식으로 만든 다층 구조다. 위층일수록 원소 수가 지수적으로 줄어 한 걸음에 멀리 건너뛰고, 탐색은 맨 위층에서 시작해 다음 노드가 찾는 값보다 크거나 없으면 한 층 내려오는 식으로 기대 O(log n)을 낸다. 균형을 회전이 아니라 동전으로 맞추므로 삽입이 그 자리 하나만 건드리고 끝나 락프리 구현이 균형 트리보다 훨씬 쉽고, 그래서 Redis의 Sorted Set이 이 구조를 쓴다. (xv-5)"
"스택","마지막에 넣은 것이 먼저 나오는(LIFO) 자료구조다. 맨 위에 넣기·꺼내기·보기 세 연산뿐이고 중간에 손대지 않으므로 동적 배열로 구현하면 각 연산이 분할상환 O(1)이다. 괄호 짝 맞추기, 수식 평가, 실행 취소, DFS가 모두 이 구조 위에서 돌고, 프로그램의 함수 호출 자체가 콜 스택이라는 스택으로 구현된다. (ii-4)"
"스트레스 테스트","느리지만 확실히 맞는 브루트포스와 검증 대상인 빠른 구현에 같은 무작위 입력을 던져, 두 답이 갈리는 순간을 반례로 잡는 절차다. 생성기(gen)·브루트포스(brute)·검증 대상(fast)·비교 루프의 네 조각으로 이루어지고 문제가 바뀌어도 구조는 그대로다. 생성기 설계가 절반을 차지하는데, 입력을 작게 만들어야 반례를 읽을 수 있고 값 범위를 좁혀야 중복과 동점이 생겨 실전 버그가 드러난다. (0-12)"
"스트림 동기화","C++의 cin/cout과 C의 scanf/printf가 같은 버퍼를 문자 단위로 공유해 두 방식을 섞어 써도 순서가 보장되는 상태다. 이 보장 때문에 C++ 스트림은 자기 버퍼를 미리 채워 둘 수 없고, 그래서 느리다. ios_base::sync_with_stdio(false)로 끊으면 정수 100만 개 읽기가 0.379초에서 0.094초가 된다. 대가는 두 방식을 섞을 수 없다는 것이고, 섞으면 출력 순서가 뒤바뀐다. (0-5)"
"슬라이딩 윈도우","투 포인터의 두 인덱스가 같은 방향으로 움직이며 연속 구간(창)을 유지하는 형태다. 고정 창은 오른쪽을 밀 때마다 왼쪽도 같이 밀어 크기를 k로 유지하고, 들어온 값을 더하고 나간 값을 빼는 것으로 집계를 갱신한다. 가변 창은 조건을 만족할 때까지 오른쪽을 밀고, 만족하면 왼쪽을 당겨 줄인다. 창의 최댓값은 이 기법으로 안 된다 — 왼쪽을 당길 때 값이 늘어날 수 있어 단조성이 없기 때문이고, 그 문제는 단조 덱으로 푼다. 창이 뒤로 물러서는 문제에서도 성립하지 않는다. (vi-3)"
"슬롯","좌표 압축이 남기는 것은 점이 아니라 이웃한 두 압축 좌표가 만드는 원좌표 구간 [xs[i], xs[i+1])이고, 그것이 슬롯이다. 슬롯 안에서는 모든 칸이 똑같이 덮이거나 똑같이 비어 있다. 그 성질이 보장되려면 구간을 반열림으로 바꾸고 r+1을 좌표 목록에 함께 넣어야 한다 — 안 넣으면 [1,2] [3,4]와 [1,2] [4,5]가 같은 압축 좌표가 되어 빈틈이 사라진다. 슬롯의 길이는 압축 좌표가 아니라 원좌표로 잰다. xs[i+1] - xs[i]이지 1이 아니며, 순위 차 1이 원좌표 100만 칸일 수 있다. (vi-5)"
"시간 복잡도","입력 크기에 대해 알고리즘이 수행하는 기본 연산 횟수의 증가율이다. 실제 초 단위 시간이 아니라 증가율이라는 점이 핵심이며, 그래서 기기가 달라져도 결론이 바뀌지 않는다. 제약조건에 적힌 N을 보고 허용되는 시간 복잡도를 거꾸로 계산하는 것이 유형 판별의 첫 단계다. (0-9)"
"시공간 A*","상태를 칸이 아니라 (칸, 시각) 쌍으로 두고 A*를 돌리는 것이다. 행동에 제자리 대기가 추가되고, 모든 행동의 비용이 1이면 g 값이 곧 시각이라 우선순위가 f = t + h가 된다. 다른 에이전트의 미래 위치를 피할 수 있게 되는 대신 상태 공간이 계획 지평 T배로 불어난다. 맨해튼 같은 공간 휴리스틱은 시간 축에서도 admissible 하다 — 대기가 거리를 줄이지 않으면서 비용만 더하기 때문이다. (v-8)"
"시야 검사","두 칸의 중심을 잇는 선분이 장애물을 지나지 않는지 확인하는 연산이다. 브레젠험 직선 알고리즘으로 선분 위의 칸을 훑어 벽을 만나면 실패로 본다. 비용이 두 칸 사이 거리에 비례하므로, 상수 시간이던 갱신이 O(L)이 된다. Theta*의 부모 갱신과 경로 후처리(단축)에 쓰인다. (v-6)"
"신뢰의 도약","재귀 호출이 이미 올바르게 동작한다고 믿고 한 단계만 짜는 사고법. 호출 안으로 따라 들어가 추적하지 않는다. 기저 조건이 참이고 한 단계가 문제를 진짜로 줄이면 그 믿음은 귀납으로 정당화된다. (iii-1)"
"신호어","지문에 등장하는 특정 표현 중 알고리즘 유형을 강하게 지시하는 문장 조각이다. ""최소 이동 횟수""는 가중치 없는 최단 거리, 곧 BFS를 가리킨다. ""경우의 수""는 DP나 조합, ""~를 최대화하는 최소값""은 매개변수 탐색, ""연결되어 있는지""는 유니온 파인드나 DFS를 가리킨다. 신호어는 확정이 아니라 후보 축소 장치다. 최종 판정은 항상 제약조건이 한다. (i-3)"
"실시간","빠른 것이 아니라 기한을 지키는 것이다. 평균 1 ms 에 최악 20 ms 인 시스템보다 항상 5 ms 인 시스템이 실시간 관점에서 낫다 — 후자는 보장을 주고 전자는 아무것도 보장하지 못한다. 그래서 처리량과 평균 지연을 재는 벤치마크는 판정 근거가 되지 못하고, 재야 하는 것은 최악값이다. 기한을 놓치면 실패인 것이 경성, 품질 저하로 끝나는 것이 연성이며, 일반 리눅스는 경성 실시간 OS 가 아니다 — 커널 선점 지연과 페이지 폴트가 최악값에 그대로 얹힌다. (xi-5)"
"싱글톤","클래스의 인스턴스가 하나뿐임을 보장하고 그 인스턴스에 대한 전역 접근점을 제공하는 구조다. 정의에 유일성 보장과 전역 접근점이라는 별개의 요구 두 개가 묶여 있고, 부서지는 것은 전부 후자에서 나온다. 전역 가변 상태이므로 테스트 사이에 상태가 남아 실행 순서가 결과를 바꾸고, 테스트를 병렬로 돌릴 수 없으며, 의존성이 함수 시그니처에서 사라진다. 상태가 불변이거나 진짜 물리 자원 하나에 대응하고 테스트가 그것을 건드리지 않을 때만 받아들일 만하다. (xii-12)"
"쓰기 증폭","사용자가 논리적으로 쓴 바이트 대비 디스크에 실제로 쓰인 바이트의 비율이다. LSM Tree의 컴팩션이 SSTable을 다시 읽어 병합하고 다시 쓰는 과정에서 이 배율이 1보다 커진다. 읽기 증폭(조회 한 번당 실제로 읽은 SSTable 수), 공간 증폭(논리 데이터 대비 실제 점유)과 함께 시스템 규모 자료구조의 성능을 정하는 세 증폭 지표를 이룬다 — B-Tree는 읽기 증폭이 거의 1인 대신 쓰기가 무작위이고, LSM은 쓰기가 순차인 대신 읽기·쓰기 증폭을 함께 진다. (xv-3)"
"아레나","노드를 배열 하나에 담고 이웃을 포인터가 아니라 인덱스로 가리키는 배치다. 소유자가 배열 하나뿐이라 노드끼리 서로를 소유하지 않고, 이웃 관계가 순환해도 그것은 정수의 순환이다 — 참조 계수도 도달 가능성 계산도 필요 없고 해제는 연속 블록 하나를 반납하는 O(n) 한 번이다. 일반 그래프처럼 소유 방향을 정할 수 없는 자료구조에서 가장 싼 답이며, CSR 이 정확히 이 형태다. 소유권 문제와 캐시 지역성 문제가 한 배치로 동시에 풀린다. 대가는 인덱스가 타입 검사를 받지 못한다는 것이다. (xi-11)"
"안전 순열","현재 가용 자원만으로 남은 요구를 채울 수 있는 참가자를 하나씩 골라 끝내고 그가 쥔 것을 반납받기를 반복해 전원을 끝낼 수 있는 순서다. 하나라도 존재하면 그 상태를 안전하다고 하고, 안전한 상태에서는 교착이 일어나지 않는다. 안전하지 않다고 해서 이미 교착인 것은 아니다 — 교착으로 갈 수 있다는 뜻이다. (v-10)"
"안정 정렬","정렬 키가 같은 원소들의 원래 순서가 정렬 뒤에도 그대로 유지되는 정렬이다. 여러 기준으로 차례차례 정렬해 다중 키 정렬을 만들 때 이 성질이 필요하다. Python의 list.sort와 sorted는 Timsort라서 안정이고, C++의 std::sort는 introsort라서 불안정이며 안정성이 필요하면 std::stable_sort를 쓴다. 이 차이는 같은 코드를 두 언어로 옮길 때 실제로 결과를 바꾼다. (0-4)"
"암묵 그래프","정점과 간선을 메모리에 만들어 두지 않고 이웃을 함수로 계산하는 그래프 표현이다. 격자에서 델타 배열로 상하좌우 칸을 만들어 내는 것이 대표적이고, 상태공간처럼 정점 수가 너무 많아 미리 다 만들 수 없는 경우에는 유일한 선택지다. 탐색이 실제로 닿는 부분만 만들어진다는 것이 본질적인 이득이다. (iv-1)"
"약한 참조","대상의 참조 계수를 올리지 않고 가리키는 참조다. 수명에 관여하지 않으므로 순환을 끊는 도구가 된다. 되찾을 때 대상이 이미 사라졌을 수 있어 확인 절차가 강제된다 — Python 의 weakref.ref 는 호출하면 None 이 나올 수 있고, C++ 의 weak_ptr 은 역참조 연산자가 없어 반드시 lock() 을 거쳐야 한다. 쓰는 자리는 자식이 부모를 가리키는 되돌아오는 방향, 옵저버 목록, 캐시다. 캐시가 값을 강하게 붙들고 있으면 그것은 캐시가 아니라 누수다. (xi-11)"
"얕은 복사","컨테이너를 복제할 때 원소 객체까지 복제하지 않고 원소를 가리키는 참조만 복제하는 것이다. Python의 반복 연산자가 그렇게 동작하므로 [[0]n]m은 리스트 하나를 가리키는 참조를 m개 늘어놓는다. 그래서 한 행을 고치면 모든 행이 함께 바뀐다. 원소가 불변이면 드러나지 않고 가변일 때만 사고가 나기 때문에, 1차원 [0]n으로 성공한 경험이 2차원으로 잘못 확장되는 경로가 흔하다. (0-2)"
"어댑터","기존 코드의 인터페이스를 클라이언트가 기대하는 다른 인터페이스로 변환하는 얇은 껍데기다. 참여자는 Target(클라이언트가 소유하는 인터페이스), Adaptee(고칠 수 없는 기존 코드), Adapter, Client 넷이다. 하는 일은 이름·단위·오류 표현을 맞추는 것뿐이며, 정책이 들어가는 순간 어댑터가 아니게 된다. (xii-2)"
"어서션","그 지점에서 참이어야 하는 명제를 코드로 적어 두고, 거짓이면 즉시 실행을 멈추게 하는 검사다. 목적은 오류를 막는 것이 아니라 틀린 시점과 발견 시점의 거리를 0으로 만드는 것이다. 시뮬레이션에서는 턴 경계마다 보존량(개수·합계)과 경계(좌표 범위·최대 이동량)를 건다. Python의 assert는 -O에서, C++의 assert는 NDEBUG에서 사라지므로 릴리스에서 검사가 필요하면 지표와 경보가 그 자리를 맡는다. 비용이 걱정이면 지우지 말고 빈도를 낮춘다. (iii-6)"
"언더런","소비자가 꺼내려 할 때 버퍼가 비어 있어 처리할 것이 없는 상태다. 오버런과 반대 방향이고 데이터는 하나도 잃지 않았지만 결과는 똑같이 나쁘다 — 오디오 출력에서는 무음 블록이 재생돼 소리가 튀고, 제어 루프에서는 직전 명령이 그대로 유지된다. 소비가 생산보다 빠르거나 생산자가 순간적으로 밀릴 때 일어나므로 버퍼를 키우면 줄지만, 그만큼 입력에서 출력까지의 지연이 늘어난다. (xi-1)"
"에라토스테네스의 체","N 이하의 모든 소수를 각 수마다 판정하지 않고, 소수를 하나 찾을 때마다 그 배수를 전부 지워 나가는 방식으로 한 번에 구하는 알고리즘이다. 시간 복잡도 O(N log log N)은 소수의 역수 합이 극도로 느리게 발산한다는 사실(메르텐스의 제2정리)에서 나온다. 구간만 필요하면 세그먼트 체로, 소인수분해를 반복해야 하면 최소 소인수(SPF) 배열로 확장한다. (x-2)"
"역신호","신호어처럼 보이지만 그 유형을 부르지 않는 표현이다. 그래프가 아닌 대상에 쓰인 ""최단"", 답이 사실상 하나로 정해지는 문제의 ""최대"", 실제로는 셀 필요가 없는 ""모든 경우""가 대표적이다. 신호어를 판정기로 쓰면 역신호에서 반드시 걸린다. 조각 하나로 확정하지 않고 두 개 이상이 같은 방향을 가리킬 때만 후보로 세우는 규칙이 이 실패를 막는다. (i-3)"
"역추적","DP 표를 답 칸에서 거꾸로 걸으며 ""어떤 선택이었는가""를 복원하는 일이다. 표에는 답만이 아니라 어떻게가 들어 있다 — 그 칸의 값이 어느 후보와 맞아떨어지는지를 보면 마지막 결정이 나오고, 여러 후보가 동시에 맞으면 최적해가 여러 개라는 뜻이다. 값이 개수인 표는 예외다. 경로 수 DP에서 거꾸로 걸어 얻은 경로는 수많은 경로 중 하나일 뿐이다. 되돌아갈 표가 남아 있어야 하므로 롤링 배열로 접는 순간 이 복원이 죽는다. 이름이 비슷한 백트래킹과는 다른 것이다 — 백트래킹은 탐색 중에 선택을 되돌리는 것이고, 역추적은 이미 채워진 표를 거꾸로 읽는 것이다. (viii-4)"
"연결 리스트","각 노드가 다음(이중이면 이전) 노드의 주소를 함께 들고 순서를 표현하는 자료구조다. 순서를 위치가 아니라 주소로 적으므로 노드를 이미 손에 들고 있으면 삽입·삭제가 링크 몇 개 수정으로 끝난다. 그 조건이 성립하지 않으면 탐색에 O(n)이 들고, 포인터 추적 때문에 같은 복잡도의 배열보다 상수가 수십에서 수백 배 나쁘다. (ii-3)"
"연결 요소","서로 도달할 수 있는 정점들의 최대 집합이다. 전 정점을 훑으며 아직 방문하지 않은 정점을 만날 때마다 탐색을 시작하면 그 횟수가 곧 연결 요소의 개수이고, 한 번의 탐색이 칠한 정점 수가 그 요소의 크기다. 이미지의 blob 검출과 지도 병합이 같은 연산이다. (iv-2)"
"연결 요소 라벨링","격자나 그래프의 각 원소에 ""몇 번 덩어리 소속인가""를 적어 주는 처리다. 플러드필에 카운터 하나와 바깥 루프를 붙인 것이 전부이며, 각 칸이 평생 한 번만 라벨을 받으므로 전체가 O(HW)다. 비전의 blob 검출이 이 처리 자체이고, 대용량 이미지에서는 캐시 지역성 때문에 큐 기반 플러드필 대신 행 순서로 훑고 유니온 파인드로 라벨을 병합하는 두 번 훑기를 쓴다. (iv-5)"
"연산 예산","주어진 시간 제한 안에 수행할 수 있는 기본 연산의 총 횟수다. 흔히 ""1초 ≈ 10^8 연산""으로 어림하지만, 실측하면 연산 하나의 단가가 워크로드에 따라 자릿수로 갈린다 — 연속 배열 접근과 해시 조회는 같은 ""연산 1회""인데 100배 이상 차이 난다. 그래서 예산은 하나의 숫자가 아니라 최선 단가와 최악 단가로 만든 구간으로 잡아야 하고, 그 구간에서 N의 상한을 역산하는 것이 제약조건 역산의 실체다. (0-9)"
"예약 테이블","먼저 계획을 끝낸 에이전트의 경로를 (칸, 시각)과 (이동, 시각)으로 적어 둔 표다. 뒤에 계획하는 에이전트에게는 시간에 따라 열리고 닫히는 장애물로 작동한다. 정적 지도와 달리 '지금은 막혔지만 곧 열린다'를 표현할 수 있다. 도착한 에이전트가 그 자리에 서 있으므로 마지막 칸은 계획 지평 끝까지 예약해야 하고, 이것을 빠뜨리는 것이 가장 흔한 결함이다. (v-8)"
"오버런","링 버퍼가 가득 찬 상태에서 생산이 또 들어와 아직 읽히지 않은 값이 덮이는 것이다. 덮어쓰기 정책에서 head와 tail이 함께 움직이는 유일한 연산이 이것이고, 그 동시 이동이 곧 유실의 정의다. 용량을 키우면 시작 시점이 늦춰질 뿐, 평균 생산 속도가 평균 소비 속도보다 크면 언젠가 반드시 일어난다. 생산자가 둘 이상이면 가득 차지 않았는데도 값이 사라지므로, 오버런 카운터가 0인 것은 유실이 없다는 근거가 되지 못한다. (xi-1)"
"오분류","문제의 유형을 실제와 다르게 판정하는 것. 무작위로 일어나지 않고 세 조건이 겹칠 때만 발생한다. ① 지문이 거의 같은데 정답 알고리즘이 다른 이웃 문제가 실재하고, ② 지문에 딸린 작은 예제에서는 틀린 알고리즘도 정답을 내며, ③ 틀린 쪽이 맞는 쪽보다 복잡도가 싸서 먼저 검토된다. 이 때문에 오분류는 아무 방향으로나 가지 않고 늘 같은 쪽으로 간다. 비용은 오답 자체가 아니라 오답까지 걸린 구현 시간이다. (i-5)"
"오프바이원","인덱스나 반복 횟수가 정확히 하나 어긋나는 오류다. 근본 원인은 대부분 구간 표기의 혼용이다. 반열림 구간 [lo, hi)로 시작해 놓고 중간에 닫힌 구간 [lo, hi]의 갱신 규칙을 섞어 쓰면 반드시 하나가 어긋난다. 예방책은 재주가 아니라 규율이다. 한 함수 안에서는 구간 표기를 하나로 통일하고, 원소가 하나뿐인 입력과 답이 맨 끝에 있는 입력을 항상 손으로 확인한다. (0-11)"
"옥트리","정육면체를 여덟 팔분면으로 쪼개고 점이 임계치를 넘는 칸만 다시 쪼개는 3차원 트리다. 2차원 사분트리의 3차원판이며 그리드와 KD 트리의 중간에 있다 — 그리드처럼 좌표로 바로 칸을 찾을 수 있고, 트리처럼 빈 곳에는 노드를 만들지 않는다. 빈 공간이 넓은 3차원 데이터가 이 구조의 자리이고, 포인트클라우드 라이브러리의 복셀 다운샘플링과 반경 검색이 이것이다. (xi-9)"
"완화","if dist[u] + w < dist[v]: dist[v] = dist[u] + w 한 줄. 벨만 방정식의 min을 한 후보에 대해 한 번 적용하는 연산이다. 다익스트라·벨만-포드·플로이드-워셜이 공유하는 유일한 계산이고, 세 알고리즘의 차이는 이 줄을 언제 몇 번 어떤 순서로 실행하느냐뿐이다. (v-4)"
"외부 정렬","데이터 전체가 메모리보다 커서 통째로 올릴 수 없을 때, 입력을 메모리 크기의 청크로 잘라 각자 정렬한 뒤 여러 정렬된 청크를 병합해 최종 정렬 결과를 만드는 방법이다. 병합 단계는 이미 정렬된 파일 여러 개를 합치는 k-way merge이고, 모든 단계가 디스크를 순차로만 오가도록 설계하는 것이 핵심이다 — 인메모리 정렬 알고리즘의 상수를 쥐어짜는 것과는 다른 문제이고, XV-1이 세운 전제(메모리를 벗어나면 접근 패턴이 성능을 좌우한다)를 정렬이라는 가장 기본적인 연산에 적용한 결과다. (xv-12)"
"외판원 순회","모든 도시를 정확히 한 번씩 들르고 출발지로 돌아오는 최소 비용 경로를 구하는 문제다. 비트마스크 DP의 원형이고 상태는 (방문 집합, 현재 위치) 둘 다다. 집합만으로는 다음 전이 비용 cost[?][j]의 첫 첨자를 쓸 수 없어 점화식이 그 자리에서 막힌다. 각 마스크에서 가장 싼 접두사 하나만 남기는 우회로는 DP가 아니라 그리디이고, 도시 4개짜리 반례가 손으로 잡힌다. 복잡도 O(2^n n^2)의 항은 마스크 2^n × 현재 위치 n × 다음 도시 n이며, (n-1)!과는 n = 20에서 열 자릿수 차이다. (viii-9)"
"우선순위 기반 계획","에이전트에 순서를 매겨 한 대씩 계획하고, 계획이 끝난 경로를 예약 테이블에 적어 다음 에이전트가 피하게 하는 방식이다. 단일 에이전트 계획기 하나만 있으면 되고 빠르지만 불완전하다 — 대피 공간이 하나뿐인 복도처럼 '먼저 계획한 쪽이 양보해야만' 풀리는 배치에서는 어떤 순서로도 해를 찾지 못한다. 최적성도 없다. (v-8)"
"우선순위 상속","락을 쥔 태스크가 자기보다 높은 태스크를 막고 있으면 그 순간 락 주인의 우선순위를 기다리는 쪽만큼 올리고, 락을 놓으면 되돌리는 처방이다. 높은 태스크의 대기 시간이 락 주인의 임계 구역 길이로 묶인다 — 중간 태스크가 5·20·50 으로 커져도 응답시간이 5 에 고정된다. 실제로 충돌이 났을 때만 발동하므로 경합이 없으면 비용이 0 이다. 우선순위 문제를 풀지 순서 문제를 풀지 않아 교착은 막지 못하고, 락을 반대 순서로 잡으면 상속이 있어도 멈춘다. (xi-5)"
"우선순위 역전","낮은 우선순위 태스크가 락을 쥔 채 중간 우선순위 태스크에 선점당해, 그 락을 기다리는 높은 태스크가 중간 태스크에게 밀리는 현상이다. 높은 쪽과 중간 쪽 사이에 아무 관계도 없는데 결과적으로 중간이 높은 쪽을 막는다. 스케줄러는 규칙대로 동작했고, 버그는 '락을 쥔 태스크의 우선순위가 그 사실을 반영하지 않는다'는 데 있다. 이 지연에는 상한이 없다 — 중간 태스크의 실행 시간이 5에서 50으로 늘면 높은 태스크의 응답시간도 그대로 따라 늘어난다. (xi-5)"
"워크 스틸링","워커마다 자기 덱을 두고 자기 덱이 비었을 때만 다른 워커의 덱에서 작업을 훔쳐 오는 부하 분배 방식이다. 자기 것은 뒤에서 꺼내고 훔치는 것은 앞에서 가져가는 것이 규칙이다 — 주인과 도둑이 반대쪽 끝을 만지므로 항목이 둘 이상이면 부딪히지 않고, 앞쪽이 아직 안 쪼개진 큰 덩어리라 훔치는 횟수 자체가 준다. 중앙 큐 하나가 락 병목이 되는 조건, 즉 작업이 작고 많을 때만 값을 한다(실측 2.4배). 부하를 완전히 균등하게 만들지는 못한다. (xi-4)"
"원자적 연산","중간 상태가 다른 스레드에게 보이지 않는, 쪼개지지 않는 연산이다. 변수를 atomic 으로 선언하는 것만으로는 아무것도 해결되지 않는다 — load 도 store 도 각각 원자적이지만 그 사이는 여전히 벌어져 있다. 원자적이어야 하는 것은 연산 전체이므로 더하기면 fetch_add, 임의 갱신이면 CAS 재시도 루프를 쓴다. 성립 범위는 한 변수까지이고, 두 변수를 함께 바꾸는 것은 락의 일이다. Python 에는 원자적 정수 자체가 없다. (xi-3)"
"위상 정렬","방향 그래프에서 모든 간선 u→v에 대해 u가 v보다 앞에 오도록 정점을 일렬로 나열하는 것이다. 이런 나열은 그래프가 DAG일 때, 그리고 그때만 존재하므로 위상 정렬은 사이클 검출기이기도 하다. 진입차수 0인 정점을 큐로 관리하는 Kahn의 알고리즘과 DFS 후위 순서를 뒤집는 방법 두 가지가 있고 둘 다 O(V+E)다. 답은 대개 유일하지 않다. (iv-6)"
